Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
239691	Carreta	Convencional	 R$ 7.729,00 
334095	Carreta	Convencional	 R$ 7.761,00 
337328	Carreta	Convencional	 R$ 7.929,00 
450238	Carreta	Convencional	 R$ 8.569,00 
900010	Carreta	Convencional	 R$ 6.516,00 
472112	Carreta	Convencional	 R$ 9.927,60 
799970	Carreta	Convencional	 R$ 6.573,00 
520562	Carreta	Convencional	 R$ 7.178,00 
212960	Carreta	Convencional	 R$ 9.626,40 
387495	Carreta	Convencional	 R$ 8.547,60 
403390	Carreta	Convencional	 R$ 9.962,40 
894061	Carreta	Convencional	 R$ 7.014,00 
243236	Carreta	Convencional	 R$ 8.721,00 
235380	Carreta	Convencional	 R$ 7.666,80 
435141	Carreta	Convencional	 R$ 6.874,00 
831130	Carreta	Convencional	 R$ 8.300,40 
497796	Carreta	Convencional	 R$ 7.154,00 
184563	Carreta	Convencional	 R$ 7.559,00 
328147	Carreta	Convencional	 R$ 11.521,20 
627518	Carreta	Convencional	 R$ 5.642,00 
802976	Carreta	Convencional	 R$ 6.886,00 
420444	Carreta	Convencional	 R$ 10.072,80 
836291	Carreta	Convencional	 R$ 7.855,20 
571274	Carreta	Convencional	 R$ 5.976,00 
104527	Carreta	Convencional	 R$ 9.518,40 
734395	Carreta	Convencional	 R$ 10.260,00 
329820	Carreta	Convencional	 R$ 7.594,00 
442760	Carreta	Convencional	 R$ 9.144,00 
733758	Carreta	Convencional	 R$ 7.775,00 
971463	Carreta	Convencional	 R$ 6.787,00 
261274	Carreta	Convencional	 R$ 6.145,00 
434283	Carreta	Convencional	 R$ 9.395,00 
277202	Carreta	Convencional	 R$ 7.630,00 
936798	Carreta	Convencional	 R$ 7.141,00 
944641	Carreta	Convencional	 R$ 9.166,00 
274008	Carreta	Convencional	 R$ 9.738,00 
231543	Carreta	Convencional	 R$ 5.810,00 
941768	Carreta	Convencional	 R$ 8.344,00 
173371	Carreta	Convencional	 R$ 8.320,00 
984316	Carreta	Convencional	 R$ 8.798,00 
173236	Carreta	Convencional	 R$ 9.620,00 
867330	Carreta	Convencional	 R$ 5.953,00 
926724	Carreta	Convencional	 R$ 11.030,40 
974281	Carreta	Convencional	 R$ 9.037,00 
837176	Carreta	Convencional	 R$ 6.077,00 
514785	Carreta	Convencional	 R$ 8.241,60 
551689	Carreta	Convencional	 R$ 8.450,00 
901184	Carreta	Convencional	 R$ 6.537,60 
282376	Carreta	Convencional	 R$ 10.323,60 
535317	Carreta	Convencional	 R$ 8.307,00 
598969	Carreta	Convencional	 R$ 9.529,20 
505679	Carreta	Convencional	 R$ 8.061,60 
646378	Carreta	Convencional	 R$ 6.230,00 
642601	Carreta	Convencional	 R$ 7.834,00 
318138	Carreta	Convencional	 R$ 7.221,00 
818448	Carreta	Convencional	 R$ 6.069,00 
856735	Carreta	Convencional	 R$ 5.402,00 
106015	Carreta	Convencional	 R$ 8.776,80 
849979	Carreta	Convencional	 R$ 10.416,00 
960922	Carreta	Convencional	 R$ 8.900,00 
185498	Carreta	Convencional	 R$ 7.338,00 
491854	Carreta	Convencional	 R$ 8.887,20 
423680	Carreta	Convencional	 R$ 7.298,00 
219014	Carreta	Convencional	 R$ 6.933,00 
511230	Carreta	Convencional	 R$ 8.784,00 
289579	Carreta	Convencional	 R$ 8.517,60 
611232	Carreta	Convencional	 R$ 7.516,00 
449952	Carreta	Convencional	 R$ 6.093,60 
798837	Carreta	Convencional	 R$ 7.771,00 
560265	Carreta	Convencional	 R$ 9.704,40 
859924	Carreta	Convencional	 R$ 5.928,00 
655741	Carreta	Convencional	 R$ 9.946,00 
746004	Carreta	Convencional	 R$ 6.325,20 
970174	Carreta	Convencional	 R$ 8.200,00 
367419	Carreta	Convencional	 R$ 11.844,00 
688683	Carreta	Convencional	 R$ 9.072,00 
676052	Carreta	Convencional	 R$ 7.503,00 
543917	Carreta	Convencional	 R$ 8.004,00 
196515	Carreta	Convencional	 R$ 6.943,20 
638851	Carreta	Convencional	 R$ 8.656,00 
495248	Carreta	Convencional	 R$ 7.614,00 
797943	Carreta	Convencional	 R$ 10.942,80 
958847	Carreta	Convencional	 R$ 7.508,40 
610931	Carreta	Convencional	 R$ 9.886,00 
471596	Carreta	Convencional	 R$ 9.208,80 
426297	Carreta	Convencional	 R$ 6.087,60 
256887	Carreta	Convencional	 R$ 9.263,00 
993360	Carreta	Convencional	 R$ 11.716,80 
108382	Carreta	Convencional	 R$ 10.796,40 
520322	Carreta	Convencional	 R$ 10.382,40 
427011	Carreta	Convencional	 R$ 5.516,00 
563204	Carreta	Convencional	 R$ 5.370,00 
192331	Carreta	Convencional	 R$ 8.343,60 
512133	Carreta	Convencional	 R$ 7.144,00 
249099	Carreta	Convencional	 R$ 7.978,80 
488597	Carreta	Convencional	 R$ 6.217,20 
572434	Carreta	Convencional	 R$ 7.087,00 
442985	Carreta	Convencional	 R$ 7.239,60 
141843	Carreta	Convencional	 R$ 7.450,00 
943832	Carreta	Convencional	 R$ 10.876,80 
552238	Carreta	Convencional	 R$ 9.013,00 
665330	Carreta	Convencional	 R$ 5.391,00 
757038	Carreta	Convencional	 R$ 8.197,20 
732581	Carreta	Convencional	 R$ 11.229,60 
507962	Carreta	Convencional	 R$ 9.894,00 
570896	Carreta	Convencional	 R$ 6.024,00 
908147	Carreta	Convencional	 R$ 5.250,00 
440237	Carreta	Convencional	 R$ 8.694,00 
489034	Carreta	Convencional	 R$ 11.532,00 
207905	Carreta	Convencional	 R$ 7.441,20 
223388	Carreta	Convencional	 R$ 11.868,00 
239104	Carreta	Convencional	 R$ 8.658,00 
656544	Carreta	Convencional	 R$ 9.383,00 
595983	Carreta	Convencional	 R$ 7.472,00 
549893	Carreta	Convencional	 R$ 7.715,00 
700783	Carreta	Convencional	 R$ 7.416,00 
300525	Carreta	Convencional	 R$ 8.922,00 
578322	Carreta	Convencional	 R$ 5.331,00 
564613	Carreta	Convencional	 R$ 5.789,00 
977859	Carreta	Convencional	 R$ 8.797,00 
435943	Carreta	Convencional	 R$ 9.991,20 
994142	Carreta	Convencional	 R$ 8.085,00 
908386	Carreta	Convencional	 R$ 7.231,20 
966542	Carreta	Convencional	 R$ 9.582,00 
499916	Carreta	Convencional	 R$ 7.865,00 
758166	Carreta	Convencional	 R$ 11.324,40 
347045	Carreta	Convencional	 R$ 7.483,20 
345005	Carreta	Convencional	 R$ 11.546,40 
914307	Carreta	Convencional	 R$ 9.144,00 
952971	Carreta	Convencional	 R$ 5.167,00 
958775	Carreta	Convencional	 R$ 8.874,00 
453886	Carreta	Convencional	 R$ 8.102,00 
863529	Carreta	Convencional	 R$ 9.154,00 
361789	Carreta	Convencional	 R$ 10.214,40 
680488	Carreta	Convencional	 R$ 7.263,60 
965862	Carreta	Convencional	 R$ 10.464,00 
732042	Carreta	Convencional	 R$ 8.670,00 
425930	Carreta	Convencional	 R$ 7.675,20 
311709	Carreta	Convencional	 R$ 5.700,00 
238941	Carreta	Convencional	 R$ 7.586,40 
790566	Carreta	Convencional	 R$ 6.710,00 
406489	Carreta	Convencional	 R$ 9.370,00 
550957	Carreta	Convencional	 R$ 7.560,00 
790454	Carreta	Convencional	 R$ 7.536,00 
274868	Carreta	Convencional	 R$ 8.938,80 
414209	Carreta	Convencional	 R$ 11.851,20 
456704	Carreta	Convencional	 R$ 6.976,00 
788344	Carreta	Convencional	 R$ 8.341,00 
521136	Carreta	Convencional	 R$ 8.301,60 
864265	Carreta	Convencional	 R$ 10.850,40 
852695	Carreta	Convencional	 R$ 7.779,00 
998442	Carreta	Convencional	 R$ 9.627,00 
779051	Carreta	Convencional	 R$ 8.506,80 
579661	Carreta	Convencional	 R$ 9.097,00 
664771	Carreta	Convencional	 R$ 7.419,00 
340795	Carreta	Convencional	 R$ 8.294,40 
501793	Carreta	Convencional	 R$ 9.961,00 
687500	Carreta	Convencional	 R$ 6.837,00 
219514	Carreta	Convencional	 R$ 9.108,00 
272006	Carreta	Convencional	 R$ 10.946,40 
942965	Carreta	Convencional	 R$ 7.490,00 
223460	Carreta	Convencional	 R$ 5.817,00 
748617	Carreta	Convencional	 R$ 9.072,00 
757002	Carreta	Convencional	 R$ 9.531,60 
898418	Carreta	Convencional	 R$ 5.348,00 
751687	Carreta	Convencional	 R$ 9.470,00 
154341	Carreta	Convencional	 R$ 7.377,00 
303391	Carreta	Convencional	 R$ 6.976,00 
734297	Carreta	Convencional	 R$ 9.982,00 
295145	Carreta	Convencional	 R$ 9.740,40 
790326	Carreta	Convencional	 R$ 6.470,00 
841781	Carreta	Convencional	 R$ 8.136,00 
155682	Carreta	Convencional	 R$ 6.916,00 
973545	Carreta	Convencional	 R$ 6.362,00 
567379	Carreta	Convencional	 R$ 9.835,00 
562526	Carreta	Convencional	 R$ 8.197,00 
916003	Carreta	Convencional	 R$ 8.338,00 
589705	Carreta	Convencional	 R$ 7.423,00 
729669	Carreta	Convencional	 R$ 7.775,00 
471286	Carreta	Convencional	 R$ 9.966,00 
956324	Carreta	Convencional	 R$ 8.395,00 
843166	Carreta	Convencional	 R$ 8.992,80 
478649	Carreta	Convencional	 R$ 6.869,00 
299534	Carreta	Convencional	 R$ 5.744,00 
882305	Carreta	Convencional	 R$ 7.400,40 
552098	Carreta	Convencional	 R$ 6.314,00 
320442	Carreta	Convencional	 R$ 9.916,80 
744748	Carreta	Convencional	 R$ 7.685,00 
800159	Carreta	Convencional	 R$ 11.116,80 
891957	Carreta	Convencional	 R$ 6.290,00 
600190	Carreta	Convencional	 R$ 5.081,00 
283231	Carreta	Convencional	 R$ 6.687,60 
943546	Carreta	Convencional	 R$ 10.212,00 
150699	Carreta	Convencional	 R$ 10.516,80 
229995	Carreta	Convencional	 R$ 11.512,80 
818669	Carreta	Convencional	 R$ 8.068,00 
344084	Carreta	Convencional	 R$ 7.228,00 
983408	Carreta	Convencional	 R$ 7.106,00 
336644	Carreta	Convencional	 R$ 6.840,00 
170805	Carreta	Convencional	 R$ 8.443,00 
366215	Carreta	Convencional	 R$ 9.639,00 
850575	Carreta	Convencional	 R$ 8.198,00 
701807	Carreta	Convencional	 R$ 8.493,60 
119438	Carreta	Convencional	 R$ 8.771,00 
591326	Carreta	Convencional	 R$ 6.401,00 
400682	Carreta	Convencional	 R$ 6.339,00 
445743	Carreta	Convencional	 R$ 7.338,00 
827851	Carreta	Convencional	 R$ 7.017,60 
905494	Carreta	Convencional	 R$ 5.526,00 
921252	Carreta	Convencional	 R$ 7.540,80 
546586	Carreta	Convencional	 R$ 6.294,00 
415695	Carreta	Convencional	 R$ 7.686,00 
222843	Carreta	Convencional	 R$ 9.298,00 
490693	Carreta	Convencional	 R$ 6.490,80 
646957	Carreta	Convencional	 R$ 10.548,00 
399709	Carreta	Convencional	 R$ 9.288,00 
292992	Carreta	Convencional	 R$ 6.910,00 
457281	Carreta	Convencional	 R$ 6.984,00 
581464	Carreta	Convencional	 R$ 9.560,40 
981376	Carreta	Convencional	 R$ 7.484,00 
465381	Carreta	Convencional	 R$ 9.901,20 
472493	Carreta	Convencional	 R$ 8.612,40 
879214	Carreta	Convencional	 R$ 6.008,00 
579923	Carreta	Convencional	 R$ 8.126,00 
622830	Carreta	Convencional	 R$ 10.897,20 
824919	Carreta	Convencional	 R$ 8.196,00 
246527	Carreta	Convencional	 R$ 8.671,00 
220022	Carreta	Convencional	 R$ 8.553,00 
934564	Carreta	Convencional	 R$ 8.253,60 
537777	Carreta	Convencional	 R$ 6.690,00 
252471	Carreta	Convencional	 R$ 6.850,00 
947958	Carreta	Convencional	 R$ 9.900,00 
587071	Carreta	Convencional	 R$ 6.061,00 
354890	Carreta	Convencional	 R$ 6.655,00 
651310	Carreta	Convencional	 R$ 8.163,00 
394752	Carreta	Convencional	 R$ 5.877,00 
270524	Carreta	Convencional	 R$ 8.880,00 
724661	Carreta	Convencional	 R$ 6.885,00 
395857	Carreta	Convencional	 R$ 9.962,00 
328845	Carreta	Convencional	 R$ 7.890,00 
681551	Carreta	Convencional	 R$ 9.240,00 
639330	Carreta	Convencional	 R$ 5.084,00 
648036	Carreta	Convencional	 R$ 7.453,20 
829170	Carreta	Convencional	 R$ 6.247,00 
436881	Carreta	Convencional	 R$ 6.268,00 
267434	Carreta	Convencional	 R$ 7.298,00 
463532	Carreta	Convencional	 R$ 5.765,00 
355751	Carreta	Convencional	 R$ 6.784,00 
477186	Carreta	Convencional	 R$ 9.177,00 
104916	Carreta	Convencional	 R$ 7.178,00 
404572	Carreta	Convencional	 R$ 11.289,60 
656799	Carreta	Convencional	 R$ 7.731,60 
608766	Carreta	Convencional	 R$ 8.316,00 
332924	Carreta	Convencional	 R$ 9.594,00 
698400	Carreta	Convencional	 R$ 8.253,60 
504092	Carreta	Convencional	 R$ 6.020,00 
502180	Carreta	Convencional	 R$ 11.390,40 
395665	Carreta	Convencional	 R$ 10.525,20 
976095	Carreta	Convencional	 R$ 9.084,00 
991173	Carreta	Convencional	 R$ 11.576,40 
891130	Carreta	Convencional	 R$ 8.794,00 
178570	Carreta	Convencional	 R$ 7.657,00 
416423	Carreta	Convencional	 R$ 6.279,00 
199500	Carreta	Convencional	 R$ 10.846,80 
720029	Carreta	Convencional	 R$ 8.448,00 
227140	Carreta	Convencional	 R$ 6.047,00 
513825	Carreta	Convencional	 R$ 7.864,80 
119272	Carreta	Convencional	 R$ 10.249,20 
479049	Carreta	Convencional	 R$ 5.491,00 
803835	Carreta	Convencional	 R$ 5.239,00 
318862	Carreta	Convencional	 R$ 6.321,60 
249542	Carreta	Convencional	 R$ 6.261,00 
333325	Carreta	Convencional	 R$ 9.664,00 
377520	Carreta	Convencional	 R$ 10.752,00 
254938	Carreta	Convencional	 R$ 5.607,00 
531734	Carreta	Convencional	 R$ 11.750,40 
892770	Carreta	Convencional	 R$ 8.611,00 
912384	Carreta	Convencional	 R$ 6.723,60 
678160	Carreta	Convencional	 R$ 8.286,00 
433599	Carreta	Convencional	 R$ 9.378,00 
238563	Carreta	Convencional	 R$ 5.534,00 
526976	Carreta	Convencional	 R$ 11.541,60 
399882	Carreta	Convencional	 R$ 9.724,00 
161819	Carreta	Convencional	 R$ 7.536,00 
255010	Carreta	Convencional	 R$ 7.821,00 
422679	Carreta	Convencional	 R$ 6.396,00 
868156	Carreta	Convencional	 R$ 7.045,20 
185342	Carreta	Convencional	 R$ 7.023,60 
336299	Carreta	Convencional	 R$ 7.084,80 
246616	Carreta	Convencional	 R$ 10.294,80 
816253	Carreta	Convencional	 R$ 6.811,00 
124998	Carreta	Convencional	 R$ 5.890,00 
617181	Carreta	Convencional	 R$ 9.740,40 
584012	Carreta	Convencional	 R$ 11.410,80 
594901	Carreta	Convencional	 R$ 5.136,00 
822764	Carreta	Convencional	 R$ 8.629,20 
479963	Carreta	Convencional	 R$ 6.669,00 
231625	Carreta	Convencional	 R$ 7.095,00 
844975	Carreta	Convencional	 R$ 11.692,80 
365810	Carreta	Convencional	 R$ 5.079,00 
627647	Carreta	Convencional	 R$ 10.206,00 
931976	Carreta	Convencional	 R$ 6.862,00 
494357	Carreta	Convencional	 R$ 5.660,00 
429522	Carreta	Convencional	 R$ 8.761,00 
480161	Carreta	Convencional	 R$ 10.506,00 
148225	Carreta	Convencional	 R$ 11.520,00 
111935	Carreta	Convencional	 R$ 11.846,40 
244739	Carreta	Convencional	 R$ 9.739,20 
832145	Carreta	Convencional	 R$ 5.995,00 
602729	Carreta	Convencional	 R$ 6.581,00 
811442	Carreta	Convencional	 R$ 6.735,00 
832200	Carreta	Convencional	 R$ 8.116,00 
792502	Carreta	Convencional	 R$ 7.718,40 
891686	Carreta	Convencional	 R$ 8.726,40 
827976	Carreta	Convencional	 R$ 11.786,40 
994385	Carreta	Convencional	 R$ 10.275,60 
376831	Carreta	Convencional	 R$ 7.468,00 
972211	Carreta	Convencional	 R$ 5.363,00 
974918	Carreta	Convencional	 R$ 11.936,40 
905540	Carreta	Convencional	 R$ 5.215,00 
179381	Carreta	Convencional	 R$ 11.292,00 
743265	Carreta	Convencional	 R$ 9.092,00 
223780	Carreta	Convencional	 R$ 8.327,00 
921479	Carreta	Convencional	 R$ 9.135,00 
595092	Carreta	Convencional	 R$ 6.822,00 
882503	Carreta	Convencional	 R$ 9.792,00 
214201	Carreta	Convencional	 R$ 11.571,60 
281406	Carreta	Convencional	 R$ 11.509,20 
130038	Carreta	Convencional	 R$ 8.575,00 
571543	Carreta	Convencional	 R$ 7.558,00 
559858	Carreta	Convencional	 R$ 6.332,40 
424365	Carreta	Convencional	 R$ 9.003,60 
650682	Carreta	Convencional	 R$ 7.090,80 
820463	Carreta	Convencional	 R$ 9.550,00 
145277	Carreta	Convencional	 R$ 8.802,00 
625315	Carreta	Convencional	 R$ 11.728,80 
955789	Carreta	Convencional	 R$ 5.725,00 
162604	Carreta	Convencional	 R$ 8.540,40 
423562	Carreta	Convencional	 R$ 8.651,00 
132914	Carreta	Convencional	 R$ 9.057,60 
885354	Carreta	Convencional	 R$ 8.901,00 
432748	Carreta	Convencional	 R$ 8.113,20 
606724	Carreta	Convencional	 R$ 8.029,20 
946494	Carreta	Convencional	 R$ 5.710,00 
929857	Carreta	Urgente	 R$ 8.812,70 
792715	Carreta	Urgente	 R$ 8.738,60 
737353	Carreta	Urgente	 R$ 12.161,50 
251316	Carreta	Urgente	 R$ 6.641,70 
765196	Carreta	Urgente	 R$ 9.612,72 
467868	Carreta	Urgente	 R$ 11.969,10 
362849	Carreta	Urgente	 R$ 10.075,00 
392190	Carreta	Urgente	 R$ 10.576,80 
438513	Carreta	Urgente	 R$ 12.381,20 
556646	Carreta	Urgente	 R$ 9.481,68 
966312	Carreta	Urgente	 R$ 6.995,30 
755313	Carreta	Urgente	 R$ 12.303,72 
123925	Carreta	Urgente	 R$ 9.922,90 
836555	Carreta	Urgente	 R$ 10.650,90 
738866	Carreta	Urgente	 R$ 7.588,10 
840875	Carreta	Urgente	 R$ 11.328,20 
252117	Carreta	Urgente	 R$ 15.420,60 
166701	Carreta	Urgente	 R$ 12.052,56 
567410	Carreta	Urgente	 R$ 8.310,12 
465486	Carreta	Urgente	 R$ 14.918,28 
610760	Carreta	Urgente	 R$ 9.150,96 
876520	Carreta	Urgente	 R$ 8.045,70 
654257	Carreta	Urgente	 R$ 8.719,10 
741486	Carreta	Urgente	 R$ 9.604,40 
131083	Carreta	Urgente	 R$ 10.342,80 
281558	Carreta	Urgente	 R$ 8.940,10 
624080	Carreta	Urgente	 R$ 10.912,20 
733774	Carreta	Urgente	 R$ 12.988,56 
645701	Carreta	Urgente	 R$ 12.260,30 
665899	Carreta	Urgente	 R$ 10.509,72 
663848	Carreta	Urgente	 R$ 10.765,56 
537866	Carreta	Urgente	 R$ 8.655,40 
327912	Carreta	Urgente	 R$ 9.856,08 
178294	Carreta	Urgente	 R$ 10.956,40 
280991	Carreta	Urgente	 R$ 10.592,40 
138253	Carreta	Urgente	 R$ 7.241,00 
878448	Carreta	Urgente	 R$ 10.267,92 
254435	Carreta	Urgente	 R$ 9.352,20 
369895	Carreta	Urgente	 R$ 14.985,36 
276991	Carreta	Urgente	 R$ 10.223,20 
292082	Carreta	Urgente	 R$ 11.554,92 
645081	Carreta	Urgente	 R$ 8.914,10 
675830	Carreta	Urgente	 R$ 6.892,60 
849131	Carreta	Urgente	 R$ 15.406,56 
925059	Carreta	Urgente	 R$ 13.952,64 
485894	Carreta	Urgente	 R$ 9.759,36 
208109	Carreta	Urgente	 R$ 11.767,60 
471380	Carreta	Urgente	 R$ 10.778,04 
162427	Carreta	Urgente	 R$ 12.142,00 
674746	Carreta	Urgente	 R$ 9.158,76 
553170	Carreta	Urgente	 R$ 8.365,50 
191989	Carreta	Urgente	 R$ 10.019,10 
459877	Carreta	Urgente	 R$ 8.906,30 
441403	Carreta	Urgente	 R$ 8.819,20 
862492	Carreta	Urgente	 R$ 12.110,80 
881427	Carreta	Urgente	 R$ 8.927,10 
178475	Carreta	Urgente	 R$ 14.606,28 
151076	Carreta	Urgente	 R$ 10.678,20 
842648	Carreta	Urgente	 R$ 8.881,60 
133835	Carreta	Urgente	 R$ 8.023,08 
440914	Carreta	Urgente	 R$ 11.807,90 
398170	Carreta	Urgente	 R$ 10.015,20 
899950	Carreta	Urgente	 R$ 7.022,60 
814171	Carreta	Urgente	 R$ 8.557,90 
890505	Carreta	Urgente	 R$ 13.732,68 
765091	Carreta	Urgente	 R$ 11.432,20 
358219	Carreta	Urgente	 R$ 6.916,00 
458531	Carreta	Urgente	 R$ 6.553,30 
934926	Carreta	Urgente	 R$ 7.775,30 
515015	Carreta	Urgente	 R$ 6.925,10 
207899	Carreta	Urgente	 R$ 6.801,60 
281772	Carreta	Urgente	 R$ 7.566,00 
883534	Carreta	Urgente	 R$ 14.972,88 
612899	Carreta	Urgente	 R$ 9.725,04 
456032	Carreta	Urgente	 R$ 9.860,50 
369861	Carreta	Urgente	 R$ 12.949,56 
157702	Carreta	Urgente	 R$ 8.063,90 
508869	Toco	Urgente	 R$ 4.095,00 
348764	Toco	Urgente	 R$ 3.361,80 
133078	Toco	Urgente	 R$ 3.772,08 
886365	Toco	Urgente	 R$ 2.644,20 
216120	Toco	Urgente	 R$ 4.017,00 
848876	Toco	Urgente	 R$ 2.886,00 
999584	Toco	Urgente	 R$ 2.914,60 
897763	Toco	Urgente	 R$ 2.360,80 
412264	Toco	Urgente	 R$ 1.985,10 
256108	Toco	Urgente	 R$ 3.502,20 
704252	Toco	Urgente	 R$ 2.002,00 
889319	Toco	Urgente	 R$ 4.319,64 
474012	Toco	Urgente	 R$ 3.286,40 
973834	Toco	Urgente	 R$ 2.438,80 
294466	Toco	Urgente	 R$ 3.464,50 
503655	Toco	Urgente	 R$ 1.995,50 
788935	Toco	Urgente	 R$ 4.188,60 
300466	Toco	Urgente	 R$ 3.597,36 
292654	Toco	Urgente	 R$ 3.841,50 
843536	Toco	Urgente	 R$ 2.234,70 
514298	Toco	Urgente	 R$ 3.083,60 
245291	Toco	Urgente	 R$ 3.720,60 
299807	Toco	Urgente	 R$ 3.404,70 
974548	Toco	Urgente	 R$ 2.584,92 
334074	Toco	Urgente	 R$ 3.214,90 
889344	Toco	Urgente	 R$ 2.535,00 
894143	Toco	Urgente	 R$ 2.536,30 
255054	Toco	Urgente	 R$ 2.082,60 
653233	Toco	Convencional	 R$ 1.626,00 
882038	Toco	Convencional	 R$ 2.892,00 
866354	Toco	Convencional	 R$ 2.444,40 
879123	Toco	Convencional	 R$ 1.654,00 
684592	Toco	Convencional	 R$ 2.332,80 
723617	Toco	Convencional	 R$ 3.026,40 
882197	Toco	Convencional	 R$ 2.610,00 
331764	Toco	Convencional	 R$ 2.533,00 
708697	Toco	Convencional	 R$ 2.638,80 
904003	Toco	Convencional	 R$ 2.526,00 
694144	Toco	Convencional	 R$ 1.833,00 
773010	Toco	Convencional	 R$ 3.242,40 
881416	Toco	Convencional	 R$ 2.783,00 
579657	Toco	Convencional	 R$ 2.790,00 
198421	Toco	Convencional	 R$ 1.930,80 
980895	Toco	Convencional	 R$ 2.629,00 
313103	Toco	Convencional	 R$ 2.308,80 
292280	Toco	Convencional	 R$ 3.153,60 
504455	Toco	Convencional	 R$ 2.096,00 
315677	Toco	Convencional	 R$ 1.710,00 
759306	Toco	Convencional	 R$ 2.549,00 
636072	Toco	Convencional	 R$ 2.171,00 
512124	Toco	Convencional	 R$ 2.401,00 
447354	Toco	Convencional	 R$ 1.976,40 
437096	Toco	Convencional	 R$ 3.141,60 
182512	Toco	Convencional	 R$ 3.393,60 
878064	Toco	Convencional	 R$ 2.329,00 
979396	Toco	Convencional	 R$ 3.004,80 
973703	Toco	Convencional	 R$ 3.184,80 
261035	Toco	Convencional	 R$ 2.620,00 
159723	Toco	Convencional	 R$ 2.864,40 
248589	Toco	Convencional	 R$ 2.809,20 
560478	Toco	Convencional	 R$ 1.953,00 
382142	Toco	Convencional	 R$ 2.415,00 
122463	Toco	Convencional	 R$ 2.062,00 
715047	Toco	Convencional	 R$ 2.346,00 
198466	Toco	Convencional	 R$ 2.414,00 
646992	Toco	Convencional	 R$ 2.267,00 
471626	Toco	Convencional	 R$ 2.018,00 
639169	Toco	Convencional	 R$ 2.020,00 
919280	Toco	Convencional	 R$ 2.320,80 
848142	Toco	Convencional	 R$ 2.838,00 
627368	Toco	Convencional	 R$ 2.595,60 
208404	Toco	Convencional	 R$ 1.856,00 
162297	Toco	Convencional	 R$ 2.307,00 
464890	Toco	Convencional	 R$ 2.980,00 
680366	Toco	Convencional	 R$ 3.256,80 
322012	Toco	Convencional	 R$ 2.985,60 
122220	Toco	Convencional	 R$ 2.788,00 
518570	Toco	Convencional	 R$ 2.978,40 
933886	Toco	Convencional	 R$ 2.893,00 
391307	Toco	Convencional	 R$ 2.941,20 
468822	Toco	Convencional	 R$ 1.807,20 
349189	Toco	Convencional	 R$ 2.168,00 
785793	Toco	Convencional	 R$ 2.936,40 
995277	Toco	Convencional	 R$ 2.950,00 
178617	Toco	Convencional	 R$ 2.193,60 
617013	Toco	Convencional	 R$ 2.338,00 
902762	Toco	Convencional	 R$ 1.502,00 
443842	Toco	Convencional	 R$ 2.108,00 
529213	Toco	Convencional	 R$ 2.157,00 
984994	Toco	Convencional	 R$ 2.014,80 
736555	Toco	Convencional	 R$ 2.601,00 
388636	Toco	Convencional	 R$ 2.979,00 
926486	Toco	Convencional	 R$ 1.736,00 
354718	Toco	Convencional	 R$ 2.978,00 
968630	Toco	Convencional	 R$ 3.468,00 
900550	Toco	Convencional	 R$ 1.826,40 
712703	Toco	Convencional	 R$ 2.147,00 
439066	Toco	Convencional	 R$ 2.117,00 
529212	Toco	Convencional	 R$ 3.040,80 
489903	Toco	Convencional	 R$ 1.787,00 
355527	Toco	Convencional	 R$ 2.434,80 
468233	Toco	Convencional	 R$ 2.466,00 
624789	Toco	Convencional	 R$ 2.145,60 
878637	Toco	Convencional	 R$ 2.822,40 
534548	Toco	Convencional	 R$ 2.851,00 
969421	Toco	Convencional	 R$ 2.694,00 
752666	Toco	Convencional	 R$ 2.845,20 
547589	Toco	Convencional	 R$ 1.550,00 
782775	Toco	Convencional	 R$ 2.245,00 
